node_id,x,y,demand
0,1.2857020276919962,0.3307468737742869,2.0325634074183534
1,4.99277862440115,2.0076895416121934,4.913204549256868
2,6.014983576233575,3.4574787375563956,4.7640239786057395
3,0.28689008371944547,4.689081634224847,2.3627447034260363
4,1.4792608457745593,9.061343388955606,2.744006014369324
5,9.282110229603695,6.973610887362978,2.2572785148154115
6,0.7042057615419683,3.3932066074244527,3.9860356692216423
7,1.2977394939929798,0.16877215097497844,1.160052410212761
8,9.48328453291775,1.5982369410498098,1.2697557323681044
9,6.218835927963829,9.964358755396706,2.616150349873625
10,3.68993123729791,4.597159798931846,1.980376204456256
11,5.113900218032627,6.910399163187593,4.380899926804908
12,6.628429525167992,0.54668061401838,3.9672283859011603
13,2.753088157611293,0.34050278947037604,3.183175930091827
14,1.3796807286695534,8.458901064450576,3.6459020572540024
15,7.880395945039918,5.878819406668605,3.7691164267396955
16,6.703605841024838,3.08709743204562,4.124219293593368
17,5.123823134831604,3.1737663828133744,4.710010388462731
18,8.167364359696581,0.8923725441774877,1.5989406951509317
19,5.490752688700264,1.7266960110857543,3.504520630981526
20,9.809136392973056,0.24586107465186302,1.5744857724534205
21,2.045094613300449,8.391248483727816,2.7725237651387875
22,5.537303628652278,4.663031972031652,4.145139154494927
23,4.836246969233877,1.272029160585304,4.578791174744582
24,3.532748550604481,7.392468740336921,4.036912616498119
25,5.915953039490435,1.9565282994532096,1.141632816326375
26,2.3530123166758052,0.6192023514845257,2.437648305735107
27,8.022026837784836,5.983921073240381,1.6522273296861156
28,8.673335518424146,8.957577517412815,4.995209950529607
29,1.2875967122785104,0.269434113847028,1.5760614305201495
30,4.670732067382711,8.051359898916692,1.9772577713859318
31,2.7714489253370433,1.9017001672834077,2.428878851118108
32,0.8311699773524239,0.9290142163654713,1.2435468116367518
33,8.959443082503675,0.17962035652556163,4.481539668173335
34,4.299486920478354,2.9297506701208595,3.545445687452497
35,1.4769129996209407,7.271117439819181,1.6389929598336797
36,6.733623572759107,4.9317895100811695,2.9930742308502007
37,2.0221602778803813,8.529199944545278,1.3146790345398305
38,9.014310786881769,2.1721130352149034,3.4439191494395827
39,2.1714825741852817,3.1518274714343164,1.9266529123898306
