node_id,x,y,demand
0,1.2857020276919962,0.41579674363333763,2.2594682291049355
1,4.99277862440115,7.988224709557729,6.137402574460588
2,6.014983576233575,2.460203074985227,0.2921469107657239
3,0.28689008371944547,0.2933904389372244,2.9338297299981706
4,1.4792608457745593,4.664793528569832,1.3699967439105016
5,9.282110229603695,7.178562002415245,1.1312821574163232
6,0.7042057615419683,4.360317901055587,0.7179472640696251
7,1.2977394939929798,3.6413328724263727,23.362357844472463
8,9.48328453291775,6.585270892294647,0.07986812038335676
9,6.218835927963829,1.628547554068951,0.026589946226515924
10,3.68993123729791,0.11331878518093363,1.3639725951117112
11,5.113900218032627,5.924230148046124,15.954728932369603
12,6.628429525167992,5.3045053610459805,0.6058431893093684
13,2.753088157611293,8.658205048059342,2.39814508979758
14,1.3796807286695534,4.158702013131817,18.020520906637856
15,7.880395945039918,7.8611529961528435,0.5352221276182395
16,6.703605841024838,0.1792585180346029,1.8139012623410111
17,5.123823134831604,0.27277850075357213,6.893695797426878
18,8.167364359696581,5.985654473319416,0.2689278280786425
19,5.490752688700264,2.2623965842697222,1.6965155692900948
20,9.809136392973056,0.6726547684106066,1.2765439771713734
21,2.045094613300449,1.2774956752362276,0.12819544292507454
22,5.537303628652278,3.7474307309230293,6.693893137453794
23,4.836246969233877,3.3713693195806984,10.275654963455803
24,3.532748550604481,5.6379248937852156,0.26922063387325834
25,5.915953039490435,8.875952983608645,7.804894152051049
26,2.3530123166758052,3.656775693413871,7.465003253069644
27,8.022026837784836,1.841566613119261,0.6619721450837176
28,8.673335518424146,5.780302477783276,10.06274414725908
29,1.2875967122785104,0.021577781794834827,1.0954258426714343
30,4.670732067382711,3.8481836635411124,1.2420659901554831
31,2.7714489253370433,3.1723688759823396,12.093972070623726
32,0.8311699773524239,3.8739126684177396,47.08787431907257
33,8.959443082503675,0.5080103096596422,2.602765674257659
34,4.299486920478354,5.5421688611773305,0.1325653098620307
35,1.4769129996209407,6.241677145870827,0.1288046918237679
36,6.733623572759107,7.494654678181312,3.523556528113488
37,2.0221602778803813,9.574536785617811,0.2443252291302491
38,9.014310786881769,3.5474262218035637,2.285493936011996
39,2.1714825741852817,6.562901765015364,0.21037543623599925
40,0.3307468737742869,4.4204221836435895,2.130397290648148
41,2.0076895416121934,2.150477140696757,0.19095638471550325
42,3.4574787375563956,8.892952152839733,6.784947908936976
43,4.689081634224847,7.459063823156617,0.21672937960152383
44,9.061343388955606,9.427888976125194,0.6955083933980106
45,6.973610887362978,8.215420262975918,0.6381518853552866
46,3.3932066074244527,9.174680145841101,3.9094921460422376
47,0.16877215097497844,1.2804791278567007,0.12878043423962257
48,1.5982369410498098,0.15714535725255052,0.7804661779209692
49,9.964358755396706,1.9858722946932605,0.6209511621027972
50,4.597159798931846,4.121250942915921,1.6277019205290326
51,6.910399163187593,6.8764301572406685,1.5072823994147353
52,0.54668061401838,4.384611833527342,2.434418074913188
53,0.34050278947037604,5.133462801268081,2.030592526557303
54,8.458901064450576,7.609921126035006,0.5008124563464358
55,5.878819406668605,0.7060343625365229,1.497849120180649
56,3.08709743204562,6.783002180032774,0.7150563861462188
57,3.1737663828133744,0.4872865838077467,0.34758035700846335
58,0.8923725441774877,2.4864853158753606,1.7844411392942594
59,1.7266960110857543,7.2227377359738565,1.3086247834129323
60,0.24586107465186302,6.8306825990508955,15.51182683054582
61,8.391248483727816,4.052864896569335,5.495620914603528
62,4.663031972031652,2.9455767458146465,1.2143607343237603
63,1.272029160585304,8.281077620045911,5.45988712056147
64,7.392468740336921,2.7475338894892207,0.080213820898309
65,1.9565282994532096,0.3121134819157656,0.08454526740695913
66,0.6192023514845257,2.472672906185692,0.31302853428629734
67,5.983921073240381,0.21193381740469808,0.7025581135535102
68,8.957577517412815,8.10690847980063,19.442282928369078
69,0.269434113847028,1.2226983764226085,1.3565426243230325
70,8.051359898916692,9.739700411195548,3.919555649162537
71,1.9017001672834077,2.1298368639510032,0.7692856788973402
72,0.9290142163654713,3.060714149976571,0.21660794971353353
73,0.17962035652556163,5.851922862553449,0.042483775712156974
74,2.9297506701208595,3.0820810705082513,4.655434827528853
75,7.271117439819181,3.7929388530142436,8.747773580334902
76,4.9317895100811695,1.0421019388155572,0.15068426829872084
77,8.529199944545278,3.890709874035916,31.08931891388593
78,2.1721130352149034,0.25232939887885886,0.11023280822993729
79,3.1518274714343164,2.2396692242099094,3.59062478960625
80,2.5814085185458833,9.094703295567117,5.37749930520158
81,9.78301137314217,2.807764740442198,0.30296628056386815
82,9.410059946514348,2.7089834498352907,0.19648973076937876
83,3.406861758565091,6.792624397768348,2.444812153041726
84,4.36001503592331,8.82903271248805,0.19624433208499503
85,3.1431962870385286,2.958443441484473,2.9303204993060623
86,7.465089173054106,3.7632881322022116,1.7767013157829306
87,0.4001310255319024,7.146723547095179,2.3289714181299392
88,0.6743893309202609,7.921459755036756,0.9208185284340591
89,4.040375874684062,6.137939122560816,0.4652838699734799
90,2.45094051114064,1.7899740667351782,0.2579485838101818
91,8.452249817012268,1.8073532023835748,1.1122481264980264
92,7.418070964752901,7.579526866549316,0.06960216444703067
93,5.457939825229568,7.06829739510714,0.569342651157823
94,6.614755143135006,8.96278924358489,0.48698591825386417
95,6.922791066849239,7.798000832637796,1.9686522283546297
96,7.810548233983421,4.212166559686378,3.0638131236803727
97,9.275025971156827,1.332744723135213,7.560638225733369
98,1.4973517378773293,8.90472068652006,0.5435820291574022
99,6.261301577453815,6.955431292830653,0.18561542752952845
100,1.4362144311335512,5.7637538801564325,12.697518109427255
101,4.431309412846969,6.81869223257289,7.080154276921326
102,7.8628478862373195,3.851449906554535,9.143435735869595
103,8.946977936861455,3.432801310599074,0.5684826619651063
104,7.592281541245297,5.754386552125319,1.9932199827454584
105,0.3540820408159373,4.827472365789845,0.8319661991550296
106,3.594120764337767,7.089697566614197,0.543292744099973
107,1.630568324215289,9.360931450035416,6.180743444952406
108,9.988024876324017,8.472948339522748,1.3565593870989432
109,1.4401535763003737,3.8747043689078464,17.952552829772213
110,2.4431444284648296,3.7247665142286204,10.609667238437074
111,3.5721971277952704,9.26832269050989,0.7557562315750237
112,0.6088670290918796,3.9462190928397067,18.017599059944946
113,8.703849170433337,8.002389855200281,2.5562921559419056
114,6.363614218631243,0.9274190970433227,0.5040140085892493
115,1.5974823995841991,4.511079167569598,18.84990767506371
116,4.982685577125502,5.162386691772186,18.790320497390415
117,0.7866975863495762,8.088381969364722,1.40995716464161
118,6.109797873598957,8.776101515592856,0.640101161666206
119,2.3166322809745763,1.526592270117847,11.762148186264207
