node_id,x,y,demand
0,5.118216247002567,2.7404838861371825,3.3460733073021256
1,9.504636963259353,0.07091828603166261,4.35873841443577
2,1.4415961271963373,6.457208955749478,3.905894441249482
3,9.486494471372438,7.199093835086931,2.4600290540342358
4,3.1183145201048545,8.355692165002742,2.793585237377937
5,4.233264489725757,2.8187782736454214,2.4707982787600264
6,8.277025938204417,2.152181671629736,1.438938656026787
7,4.091991363691613,6.3933138006658785,1.8129661763495863
8,5.495936876730595,8.050548331450097,2.1352259557765243
9,0.27559113243068367,9.636708728449708,2.256535582409209
10,7.535131086748066,1.5052483042117748,2.2521914352797507
11,5.381433132192782,4.822123881993365,3.306798865011808
12,3.297317164990922,8.947158621961735,4.886759902479019
13,7.884287034284043,4.227169069454373,4.098656539694928
14,3.03194829291645,5.895020620840481,4.164535792691221
15,4.534978894806515,0.244906774933632,4.03707400215832
16,1.3404169724716475,6.734598871529389,3.3879509220950257
17,4.031129864471293,9.190886196338225,4.670769028683651
18,2.034552406761496,8.268253295567211,3.758520621788324
19,2.6231334044184953,8.855202667099467,3.001425722947484
20,7.503646726300525,6.603553805205234,1.308335234002155
21,2.8040875798603992,2.455522672431776,2.9537969083420954
22,4.851909744316351,7.685169988962544,1.8513239813613374
23,9.807371998012385,2.116747426075105,1.530785190187149
24,9.616571936637868,8.31274834664461,3.024259690117492
25,7.2478994077353365,0.6271792257076825,4.1403411703878366
26,5.412268555474342,8.254878133935557,2.180025771222078
27,2.768912040453708,1.645072664741013,4.075087039636665
28,1.6065200877512686,3.7514699649664185,3.1025180926490163
29,9.699254132161325,3.1673816655696427,1.5961920934828502
30,5.160685855478787,6.913370352777413,4.859870975918943
31,1.1586561247077032,1.7857187817437192,2.60654489555407
32,6.234897555375004,3.9625616221698645,2.180937022650783
33,7.76683114342298,0.058245951079809455,4.3879934825349185
34,6.130033010530404,2.6249471275010148,1.4978413300619193
35,9.172977047909027,4.211888142289553,3.9343618442948136
36,0.3959287666420286,1.0592123670732445,1.7512989702618733
37,5.285892632600216,6.331599460365577,2.56996710405033
38,4.593358828854037,3.8042426988653233,1.9275995138485538
39,0.623495791498756,7.252939380762388,4.364911970769548
40,6.41328169139375,6.538660110683944,2.560298207759447
41,8.526328384806568,4.312267487774061,4.898771251529157
42,5.92941018104284,8.673205056421992,3.501045937660427
43,2.6009744773722323,6.32135117500167,3.7744913388116608
44,8.398815210314087,8.10274352106299,3.08610048852967
45,5.094958815215094,3.41794723940113,2.2358727963023646
46,5.10888884466533,5.436692896684557,2.582225684209715
47,7.530302077021779,1.962968851147534,4.763736750647607
48,1.4792203578495655,9.96141190118628,1.8048128028986579
49,8.19626719119277,2.4321546430632712,4.952875604880849
50,6.832869060032571,2.5686746722710274,4.033223448015274
51,7.870969415548011,0.7319007239096598,2.439147705970441
52,1.9161625902013524,2.5780311899673656,3.5660543580224133
53,8.023641611345301,7.631285325440532,2.52392615717235
54,1.9132392605720028,6.978935706830813,2.52597173055968
55,0.8155261736351271,1.2867321231716944,3.0152118007781183
56,8.552269742870703,3.7623850142809423,1.0668912865415083
57,8.612834961776684,4.209213946174629,2.9742862397735848
58,8.765370964165806,6.649842463619607,4.886393653787552
59,4.719097193587903,4.559289630437489,2.141860915142314
